COUNTY_ID,COUNTY_NAME,DISTRICT_ID,DISTRICT_NAME,SCHOOL_ID,SCHOOL_NAME,GRADE_LEVEL,GRADE_NAME,WH_M,WH_F,BL_M,BL_F,HI_M,HI_F,AS_M,AS_F,AM_M,AM_F,PI_M,PI_F,MU_M,MU_F,ROW_TOTAL
21,MERCER,1430,EWING TWP,140,WL ANTHEIL ELEMENTARY SCHOOL,55,TOTAL,5,1,1,4,2,0,0,0,0,0,0,0,0,0,13
21,MERCER,1430,EWING TWP,999,DISTRICT TOTAL,PH,Half-day Pre-School,4,1,2,4,2,0,0,0,0,0,0,0,0,0,13
21,MERCER,1430,EWING TWP,999,DISTRICT TOTAL,KF,Full-day Kindergarten,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2
21,MERCER,1430,EWING TWP,999,DISTRICT TOTAL,01,Grade 1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2
21,MERCER,1430,EWING TWP,999,DISTRICT TOTAL,05,Grade 5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2
21,MERCER,1430,EWING TWP,999,DISTRICT TOTAL,08,Grade 8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
21,MERCER,1430,EWING TWP,999,DISTRICT TOTAL,09,Grade 9,1,0,2,1,1,1,0,0,0,0,0,0,0,0,6
21,MERCER,1430,EWING TWP,999,DISTRICT TOTAL,10,Grade 10,2,1,3,2,0,0,0,0,0,0,0,0,0,0,8
21,MERCER,1430,EWING TWP,999,DISTRICT TOTAL,11,Grade 11,0,2,2,1,0,0,0,0,0,0,0,0,0,0,5
21,MERCER,1430,EWING TWP,999,DISTRICT TOTAL,12,Grade 12,1,0,2,1,1,0,0,0,0,0,0,0,0,0,5
21,MERCER,1430,EWING TWP,999,DISTRICT TOTAL,UG,Ungraded,1,0,1,2,0,0,0,0,0,0,0,0,0,0,4
21,MERCER,1430,EWING TWP,999,DISTRICT TOTAL,55,TOTAL,9,4,14,12,5,2,0,0,0,0,0,0,1,1,48
21,MERCER,1950,HAMILTON TWP,050,HAMILTON EAST - STEINERT,09,Grade 9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
21,MERCER,1950,HAMILTON TWP,050,HAMILTON EAST - STEINERT,10,Grade 10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,MERCER,1950,HAMILTON TWP,050,HAMILTON EAST - STEINERT,12,Grade 12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
21,MERCER,1950,HAMILTON TWP,050,HAMILTON EAST - STEINERT,UG,Ungraded,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
21,MERCER,1950,HAMILTON TWP,050,HAMILTON EAST - STEINERT,55,TOTAL,1,2,0,0,0,1,0,0,0,0,0,0,0,0,4
21,MERCER,1950,HAMILTON TWP,055,HAMILTON NORTH-NOTTINGHAM,09,Grade 9,0,0,2,1,0,0,0,0,0,0,0,0,0,0,3
21,MERCER,1950,HAMILTON TWP,055,HAMILTON NORTH-NOTTINGHAM,10,Grade 10,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3
21,MERCER,1950,HAMILTON TWP,055,HAMILTON NORTH-NOTTINGHAM,11,Grade 11,2,0,1,0,1,0,0,0,0,0,0,0,1,1,6
21,MERCER,1950,HAMILTON TWP,055,HAMILTON NORTH-NOTTINGHAM,12,Grade 12,1,0,1,0,1,2,0,0,0,0,0,0,0,0,5
21,MERCER,1950,HAMILTON TWP,055,HAMILTON NORTH-NOTTINGHAM,55,TOTAL,3,1,5,1,2,3,0,0,0,0,0,0,1,1,17
21,MERCER,1950,HAMILTON TWP,060,HAMILTON WEST-WATSON,09,Grade 9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
21,MERCER,1950,HAMILTON TWP,060,HAMILTON WEST-WATSON,10,Grade 10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
21,MERCER,1950,HAMILTON TWP,060,HAMILTON WEST-WATSON,12,Grade 12,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
21,MERCER,1950,HAMILTON TWP,060,HAMILTON WEST-WATSON,UG,Ungraded,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3
21,MERCER,1950,HAMILTON TWP,060,HAMILTON WEST-WATSON,55,TOTAL,2,4,1,0,1,0,0,0,0,0,0,0,0,0,8
21,MERCER,1950,HAMILTON TWP,070,ALBERT E GRICE MIDDLE SCHOOL,UG,Ungraded,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2
21,MERCER,1950,HAMILTON TWP,070,ALBERT E GRICE MIDDLE SCHOOL,55,TOTAL,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2
21,MERCER,1950,HAMILTON TWP,080,EMILY C REYNOLDS MIDDLE SCHOOL,08,Grade 8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2
21,MERCER,1950,HAMILTON TWP,080,EMILY C REYNOLDS MIDDLE SCHOOL,55,TOTAL,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2
21,MERCER,1950,HAMILTON TWP,250,UNIVERSITY HEIGHTS ELEMENTARY SCHOOL,PH,Half-day Pre-School,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
21,MERCER,1950,HAMILTON TWP,250,UNIVERSITY HEIGHTS ELEMENTARY SCHOOL,55,TOTAL,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
21,MERCER,1950,HAMILTON TWP,999,DISTRICT TOTAL,PH,Half-day Pre-School,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
21,MERCER,1950,HAMILTON TWP,999,DISTRICT TOTAL,08,Grade 8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2
21,MERCER,1950,HAMILTON TWP,999,DISTRICT TOTAL,09,Grade 9,0,1,2,1,1,0,0,0,0,0,0,0,0,0,5
21,MERCER,1950,HAMILTON TWP,999,DISTRICT TOTAL,10,Grade 10,2,2,1,0,0,1,0,0,0,0,0,0,0,0,6
21,MERCER,1950,HAMILTON TWP,999,DISTRICT TOTAL,11,Grade 11,2,0,1,0,1,0,0,0,0,0,0,0,1,1,6
21,MERCER,1950,HAMILTON TWP,999,DISTRICT TOTAL,12,Grade 12,1,2,1,0,1,3,0,0,0,0,0,0,0,0,8
21,MERCER,1950,HAMILTON TWP,999,DISTRICT TOTAL,UG,Ungraded,1,2,1,0,2,0,0,0,0,0,0,0,0,0,6
21,MERCER,1950,HAMILTON TWP,999,DISTRICT TOTAL,55,TOTAL,7,7,6,2,5,4,1,1,0,0,0,0,1,1,35
21,MERCER,2280,HOPEWELL VALLEY REGIONAL,030,Hopewell Valley Central High School,11,Grade 11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
21,MERCER,2280,HOPEWELL VALLEY REGIONAL,030,Hopewell Valley Central High School,12,Grade 12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
21,MERCER,2280,HOPEWELL VALLEY REGIONAL,030,Hopewell Valley Central High School,55,TOTAL,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
21,MERCER,2280,HOPEWELL VALLEY REGIONAL,999,DISTRICT TOTAL,11,Grade 11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
21,MERCER,2280,HOPEWELL VALLEY REGIONAL,999,DISTRICT TOTAL,12,Grade 12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
21,MERCER,2280,HOPEWELL VALLEY REGIONAL,999,DISTRICT TOTAL,55,TOTAL,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
21,MERCER,2580,LAWRENCE TWP,040,Lawrence High School,10,Grade 10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
21,MERCER,2580,LAWRENCE TWP,040,Lawrence High School,12,Grade 12,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2
21,MERCER,2580,LAWRENCE TWP,040,Lawrence High School,55,TOTAL,0,1,0,0,1,0,0,1,0,0,0,0,0,0,3
21,MERCER,2580,LAWRENCE TWP,050,Lawrence Middle School,08,Grade 8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
21,MERCER,2580,LAWRENCE TWP,050,Lawrence Middle School,55,TOTAL,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
21,MERCER,2580,LAWRENCE TWP,070,Ben Franklin Elementary,01,Grade 1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
21,MERCER,2580,LAWRENCE TWP,070,Ben Franklin Elementary,55,TOTAL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
21,MERCER,2580,LAWRENCE TWP,085,Lawrence Intermediate School,06,Grade 6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
21,MERCER,2580,LAWRENCE TWP,085,Lawrence Intermediate School,55,TOTAL,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
21,MERCER,2580,LAWRENCE TWP,999,DISTRICT TOTAL,01,Grade 1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
21,MERCER,2580,LAWRENCE TWP,999,DISTRICT TOTAL,06,Grade 6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
21,MERCER,2580,LAWRENCE TWP,999,DISTRICT TOTAL,08,Grade 8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
21,MERCER,2580,LAWRENCE TWP,999,DISTRICT TOTAL,10,Grade 10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
21,MERCER,2580,LAWRENCE TWP,999,DISTRICT TOTAL,12,Grade 12,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2
21,MERCER,2580,LAWRENCE TWP,999,DISTRICT TOTAL,55,TOTAL,0,2,1,0,2,0,0,1,0,0,0,0,0,0,6
21,MERCER,3105,MERCER COUNTY VOCATIONAL,030,MCVS ASSUNPINK CENTER SHARED TIME/RUBINO,10,Grade 10,0,0,3,0,1,0,0,0,0,0,0,0,0,0,4
21,MERCER,3105,MERCER COUNTY VOCATIONAL,030,MCVS ASSUNPINK CENTER SHARED TIME/RUBINO,11,Grade 11,0,0,2,1,1,0,0,0,0,0,0,0,0,0,4
21,MERCER,3105,MERCER COUNTY VOCATIONAL,030,MCVS ASSUNPINK CENTER SHARED TIME/RUBINO,12,Grade 12,2,0,3,0,0,0,0,0,0,0,0,0,0,0,5
21,MERCER,3105,MERCER COUNTY VOCATIONAL,030,MCVS ASSUNPINK CENTER SHARED TIME/RUBINO,UG,Ungraded,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,MERCER,3105,MERCER COUNTY VOCATIONAL,030,MCVS ASSUNPINK CENTER SHARED TIME/RUBINO,55,TOTAL,3,0,8,1,2,0,0,0,0,0,0,0,0,0,14
21,MERCER,3105,MERCER COUNTY VOCATIONAL,999,DISTRICT TOTAL,10,Grade 10,0,0,3,0,1,0,0,0,0,0,0,0,0,0,4
21,MERCER,3105,MERCER COUNTY VOCATIONAL,999,DISTRICT TOTAL,11,Grade 11,0,0,2,1,1,0,0,0,0,0,0,0,0,0,4
21,MERCER,3105,MERCER COUNTY VOCATIONAL,999,DISTRICT TOTAL,12,Grade 12,2,0,3,0,0,0,0,0,0,0,0,0,0,0,5
21,MERCER,3105,MERCER COUNTY VOCATIONAL,999,DISTRICT TOTAL,UG,Ungraded,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,MERCER,3105,MERCER COUNTY VOCATIONAL,999,DISTRICT TOTAL,55,TOTAL,3,0,8,1,2,0,0,0,0,0,0,0,0,0,14
21,MERCER,4255,PRINCETON REGIONAL,050,Princeton High School,09,Grade 9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
21,MERCER,4255,PRINCETON REGIONAL,050,Princeton High School,11,Grade 11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
21,MERCER,4255,PRINCETON REGIONAL,050,Princeton High School,12,Grade 12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
21,MERCER,4255,PRINCETON REGIONAL,050,Princeton High School,55,TOTAL,2,0,0,0,2,0,0,0,0,0,0,0,0,0,4
21,MERCER,4255,PRINCETON REGIONAL,999,DISTRICT TOTAL,09,Grade 9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
21,MERCER,4255,PRINCETON REGIONAL,999,DISTRICT TOTAL,11,Grade 11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
21,MERCER,4255,PRINCETON REGIONAL,999,DISTRICT TOTAL,12,Grade 12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
21,MERCER,4255,PRINCETON REGIONAL,999,DISTRICT TOTAL,55,TOTAL,2,0,0,0,2,0,0,0,0,0,0,0,0,0,4
21,MERCER,5210,TRENTON CITY,030,Daylight/Twilight High School,09,Grade 9,0,1,3,4,4,4,0,0,0,0,0,0,0,0,16
21,MERCER,5210,TRENTON CITY,030,Daylight/Twilight High School,10,Grade 10,0,2,13,13,21,14,0,0,0,0,0,0,0,0,63
21,MERCER,5210,TRENTON CITY,030,Daylight/Twilight High School,11,Grade 11,1,0,10,9,12,6,0,0,0,0,0,0,0,0,38
21,MERCER,5210,TRENTON CITY,030,Daylight/Twilight High School,12,Grade 12,0,0,10,11,10,12,0,0,0,0,0,0,0,0,43
21,MERCER,5210,TRENTON CITY,030,Daylight/Twilight High School,UG,Ungraded,1,0,4,1,1,2,0,0,0,0,0,0,0,0,9
21,MERCER,5210,TRENTON CITY,030,Daylight/Twilight High School,55,TOTAL,2,3,40,38,48,38,0,0,0,0,0,0,0,0,169
21,MERCER,5210,TRENTON CITY,050,Trenton Central High School - Main Campus,09,Grade 9,0,0,5,3,1,1,0,0,0,0,0,0,0,0,10
21,MERCER,5210,TRENTON CITY,050,Trenton Central High School - Main Campus,10,Grade 10,0,0,2,2,1,1,0,0,0,0,0,0,0,0,6
21,MERCER,5210,TRENTON CITY,050,Trenton Central High School - Main Campus,11,Grade 11,0,0,6,3,0,1,0,0,0,0,0,0,0,0,10
21,MERCER,5210,TRENTON CITY,050,Trenton Central High School - Main Campus,12,Grade 12,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2
21,MERCER,5210,TRENTON CITY,050,Trenton Central High School - Main Campus,UG,Ungraded,1,0,2,0,1,0,0,0,0,0,0,0,0,0,4
21,MERCER,5210,TRENTON CITY,050,Trenton Central High School - Main Campus,55,TOTAL,1,0,15,9,4,3,0,0,0,0,0,0,0,0,32
21,MERCER,5210,TRENTON CITY,051,Trenton Central High School - West Campus,09,Grade 9,0,0,1,0,3,2,0,0,0,0,0,0,0,0,6
21,MERCER,5210,TRENTON CITY,051,Trenton Central High School - West Campus,10,Grade 10,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2
21,MERCER,5210,TRENTON CITY,051,Trenton Central High School - West Campus,11,Grade 11,0,0,1,0,1,2,0,0,0,0,0,0,0,0,4
21,MERCER,5210,TRENTON CITY,051,Trenton Central High School - West Campus,12,Grade 12,0,0,3,0,0,1,0,0,0,0,0,0,0,0,4
21,MERCER,5210,TRENTON CITY,051,Trenton Central High School - West Campus,55,TOTAL,0,0,5,0,5,6,0,0,0,0,0,0,0,0,16
21,MERCER,5210,TRENTON CITY,080,Paul S. Robeson Elementary School,PF,Full-day Pre-School,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
21,MERCER,5210,TRENTON CITY,080,Paul S. Robeson Elementary School,KF,Full-day Kindergarten,0,0,0,0,2,1,0,0,0,0,0,0,0,0,3
21,MERCER,5210,TRENTON CITY,080,Paul S. Robeson Elementary School,01,Grade 1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
21,MERCER,5210,TRENTON CITY,080,Paul S. Robeson Elementary School,02,Grade 2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
21,MERCER,5210,TRENTON CITY,080,Paul S. Robeson Elementary School,04,Grade 4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2
21,MERCER,5210,TRENTON CITY,080,Paul S. Robeson Elementary School,05,Grade 5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
21,MERCER,5210,TRENTON CITY,080,Paul S. Robeson Elementary School,UG,Ungraded,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
21,MERCER,5210,TRENTON CITY,080,Paul S. Robeson Elementary School,55,TOTAL,0,0,0,2,3,5,0,0,0,0,0,0,0,0,10
21,MERCER,5210,TRENTON CITY,100,Dunn Middle School,06,Grade 6,1,0,2,0,2,2,0,0,0,0,0,0,0,0,7
21,MERCER,5210,TRENTON CITY,100,Dunn Middle School,07,Grade 7,0,0,2,0,1,1,0,0,0,0,0,0,0,0,4
21,MERCER,5210,TRENTON CITY,100,Dunn Middle School,08,Grade 8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
21,MERCER,5210,TRENTON CITY,100,Dunn Middle School,09,Grade 9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
21,MERCER,5210,TRENTON CITY,100,Dunn Middle School,UG,Ungraded,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
21,MERCER,5210,TRENTON CITY,100,Dunn Middle School,55,TOTAL,1,0,5,1,4,3,0,0,0,0,0,0,0,0,14
21,MERCER,5210,TRENTON CITY,170,Columbus Elementary School,PF,Full-day Pre-School,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
21,MERCER,5210,TRENTON CITY,170,Columbus Elementary School,01,Grade 1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
21,MERCER,5210,TRENTON CITY,170,Columbus Elementary School,04,Grade 4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
21,MERCER,5210,TRENTON CITY,170,Columbus Elementary School,55,TOTAL,0,0,0,0,1,2,0,0,0,0,0,0,0,0,3
21,MERCER,5210,TRENTON CITY,190,Franklin Elementary School,KF,Full-day Kindergarten,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2
21,MERCER,5210,TRENTON CITY,190,Franklin Elementary School,04,Grade 4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
21,MERCER,5210,TRENTON CITY,190,Franklin Elementary School,09,Grade 9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
21,MERCER,5210,TRENTON CITY,190,Franklin Elementary School,55,TOTAL,0,1,2,0,1,0,0,0,0,0,0,0,0,0,4
21,MERCER,5210,TRENTON CITY,200,Grant Elementary School,02,Grade 2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2
21,MERCER,5210,TRENTON CITY,200,Grant Elementary School,04,Grade 4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2
21,MERCER,5210,TRENTON CITY,200,Grant Elementary School,05,Grade 5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
21,MERCER,5210,TRENTON CITY,200,Grant Elementary School,55,TOTAL,0,0,1,2,0,2,0,0,0,0,0,0,0,0,5
21,MERCER,5210,TRENTON CITY,210,Gregory Elementary School,PF,Full-day Pre-School,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3
21,MERCER,5210,TRENTON CITY,210,Gregory Elementary School,01,Grade 1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,3
21,MERCER,5210,TRENTON CITY,210,Gregory Elementary School,02,Grade 2,0,0,1,3,0,0,0,0,0,0,0,0,0,0,4
21,MERCER,5210,TRENTON CITY,210,Gregory Elementary School,04,Grade 4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2
21,MERCER,5210,TRENTON CITY,210,Gregory Elementary School,55,TOTAL,2,0,3,4,2,0,0,0,0,0,0,0,0,1,12
21,MERCER,5210,TRENTON CITY,230,Jefferson Elementary School,PF,Full-day Pre-School,0,0,1,2,0,0,0,0,0,0,0,0,0,0,3
21,MERCER,5210,TRENTON CITY,230,Jefferson Elementary School,KF,Full-day Kindergarten,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
21,MERCER,5210,TRENTON CITY,230,Jefferson Elementary School,01,Grade 1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
21,MERCER,5210,TRENTON CITY,230,Jefferson Elementary School,02,Grade 2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
21,MERCER,5210,TRENTON CITY,230,Jefferson Elementary School,04,Grade 4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
21,MERCER,5210,TRENTON CITY,230,Jefferson Elementary School,05,Grade 5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
21,MERCER,5210,TRENTON CITY,230,Jefferson Elementary School,55,TOTAL,0,0,2,4,0,2,0,0,0,0,0,0,0,0,8
21,MERCER,5210,TRENTON CITY,235,Joyce Kilmer Middle School,06,Grade 6,0,0,3,1,0,1,0,0,0,0,0,0,0,0,5
21,MERCER,5210,TRENTON CITY,235,Joyce Kilmer Middle School,07,Grade 7,0,0,2,1,1,0,0,0,0,0,0,0,0,0,4
21,MERCER,5210,TRENTON CITY,235,Joyce Kilmer Middle School,08,Grade 8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
21,MERCER,5210,TRENTON CITY,235,Joyce Kilmer Middle School,55,TOTAL,0,0,6,2,1,1,0,0,0,0,0,0,0,0,10
21,MERCER,5210,TRENTON CITY,240,LUIS MUNOZ-RIVERA MS,06,Grade 6,1,0,1,1,0,1,0,0,0,0,0,0,0,0,4
21,MERCER,5210,TRENTON CITY,240,LUIS MUNOZ-RIVERA MS,07,Grade 7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
21,MERCER,5210,TRENTON CITY,240,LUIS MUNOZ-RIVERA MS,UG,Ungraded,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
21,MERCER,5210,TRENTON CITY,240,LUIS MUNOZ-RIVERA MS,55,TOTAL,1,0,2,1,1,1,0,0,0,0,0,0,0,0,6
21,MERCER,5210,TRENTON CITY,260,Mott Elementary School,KF,Full-day Kindergarten,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2
21,MERCER,5210,TRENTON CITY,260,Mott Elementary School,02,Grade 2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
21,MERCER,5210,TRENTON CITY,260,Mott Elementary School,04,Grade 4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
21,MERCER,5210,TRENTON CITY,260,Mott Elementary School,55,TOTAL,0,0,0,1,2,1,0,0,0,0,0,0,0,0,4
21,MERCER,5210,TRENTON CITY,265,P.J. Hill Elementary,03,Grade 3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
21,MERCER,5210,TRENTON CITY,265,P.J. Hill Elementary,05,Grade 5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
21,MERCER,5210,TRENTON CITY,265,P.J. Hill Elementary,55,TOTAL,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2
21,MERCER,5210,TRENTON CITY,270,Parker Elementary,PF,Full-day Pre-School,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
21,MERCER,5210,TRENTON CITY,270,Parker Elementary,KF,Full-day Kindergarten,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,MERCER,5210,TRENTON CITY,270,Parker Elementary,01,Grade 1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
21,MERCER,5210,TRENTON CITY,270,Parker Elementary,02,Grade 2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2
21,MERCER,5210,TRENTON CITY,270,Parker Elementary,04,Grade 4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2
21,MERCER,5210,TRENTON CITY,270,Parker Elementary,55,TOTAL,1,0,1,3,1,1,0,0,0,0,0,0,0,0,7
21,MERCER,5210,TRENTON CITY,280,Robbins Elementary School,KF,Full-day Kindergarten,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
21,MERCER,5210,TRENTON CITY,280,Robbins Elementary School,01,Grade 1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
21,MERCER,5210,TRENTON CITY,280,Robbins Elementary School,02,Grade 2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
21,MERCER,5210,TRENTON CITY,280,Robbins Elementary School,04,Grade 4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
21,MERCER,5210,TRENTON CITY,280,Robbins Elementary School,55,TOTAL,0,0,2,0,1,1,0,0,0,0,0,0,0,0,4
21,MERCER,5210,TRENTON CITY,300,Washington Elementary School,KF,Full-day Kindergarten,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
21,MERCER,5210,TRENTON CITY,300,Washington Elementary School,55,TOTAL,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
21,MERCER,5210,TRENTON CITY,301,Hedgepeth Williams Middle School,06,Grade 6,0,0,1,1,0,2,0,0,0,0,0,0,0,0,4
21,MERCER,5210,TRENTON CITY,301,Hedgepeth Williams Middle School,55,TOTAL,0,0,1,1,0,2,0,0,0,0,0,0,0,0,4
21,MERCER,5210,TRENTON CITY,310,Wilson Elementary School,KF,Full-day Kindergarten,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
21,MERCER,5210,TRENTON CITY,310,Wilson Elementary School,01,Grade 1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
21,MERCER,5210,TRENTON CITY,310,Wilson Elementary School,02,Grade 2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
21,MERCER,5210,TRENTON CITY,310,Wilson Elementary School,03,Grade 3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
21,MERCER,5210,TRENTON CITY,310,Wilson Elementary School,04,Grade 4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
21,MERCER,5210,TRENTON CITY,310,Wilson Elementary School,05,Grade 5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
21,MERCER,5210,TRENTON CITY,310,Wilson Elementary School,55,TOTAL,0,0,4,0,1,1,0,0,0,0,0,0,0,0,6
21,MERCER,5210,TRENTON CITY,401,Martin Luther King Jr. Elementary School,PF,Full-day Pre-School,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2
21,MERCER,5210,TRENTON CITY,401,Martin Luther King Jr. Elementary School,01,Grade 1,0,0,2,0,0,2,0,0,0,0,0,0,0,0,4
21,MERCER,5210,TRENTON CITY,401,Martin Luther King Jr. Elementary School,02,Grade 2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,5
21,MERCER,5210,TRENTON CITY,401,Martin Luther King Jr. Elementary School,03,Grade 3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
21,MERCER,5210,TRENTON CITY,401,Martin Luther King Jr. Elementary School,04,Grade 4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
21,MERCER,5210,TRENTON CITY,401,Martin Luther King Jr. Elementary School,55,TOTAL,0,0,6,2,1,4,0,0,0,0,0,0,0,0,13
21,MERCER,5210,TRENTON CITY,999,DISTRICT TOTAL,PF,Full-day Pre-School,0,0,3,3,2,2,0,0,0,0,0,0,0,1,11
21,MERCER,5210,TRENTON CITY,999,DISTRICT TOTAL,KF,Full-day Kindergarten,1,0,3,2,5,1,0,0,0,0,0,0,0,0,12
21,MERCER,5210,TRENTON CITY,999,DISTRICT TOTAL,01,Grade 1,1,0,5,1,1,5,0,0,0,0,0,0,0,0,13
21,MERCER,5210,TRENTON CITY,999,DISTRICT TOTAL,02,Grade 2,0,0,6,5,3,4,0,0,0,0,0,0,0,0,18
21,MERCER,5210,TRENTON CITY,999,DISTRICT TOTAL,03,Grade 3,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3
21,MERCER,5210,TRENTON CITY,999,DISTRICT TOTAL,04,Grade 4,1,1,2,6,2,3,0,0,0,0,0,0,0,0,15
21,MERCER,5210,TRENTON CITY,999,DISTRICT TOTAL,05,Grade 5,0,0,1,1,0,3,0,0,0,0,0,0,0,0,5
21,MERCER,5210,TRENTON CITY,999,DISTRICT TOTAL,06,Grade 6,2,0,7,3,2,6,0,0,0,0,0,0,0,0,20
