dist_year,DISTRICT_NAME_left,SCHOOL_NAME,YEAR,GRAD_RATE,DISTRICT_NAME_right,STNAME,Year,Population
FREEHOLD2014,FREEHOLD,Colts Neck High School,2014,96.67,FREEHOLD,New Jersey,2014,11976.0
FREEHOLD2014,FREEHOLD,Colts Neck High School,2014,96.67,FREEHOLD,New Jersey,2014,11976.0
FREEHOLD2014,FREEHOLD,Colts Neck High School,2014,96.67,FREEHOLD,New Jersey,2014,35558.0
FREEHOLD2014,FREEHOLD,Freehold Borough High School,2014,92.82,FREEHOLD,New Jersey,2014,11976.0
FREEHOLD2014,FREEHOLD,Freehold Borough High School,2014,92.82,FREEHOLD,New Jersey,2014,11976.0
FREEHOLD2014,FREEHOLD,Freehold Borough High School,2014,92.82,FREEHOLD,New Jersey,2014,11976.0
FREEHOLD2014,FREEHOLD,Freehold Borough High School,2014,92.82,FREEHOLD,New Jersey,2014,11976.0
FREEHOLD2014,FREEHOLD,Freehold Borough High School,2014,92.82,FREEHOLD,New Jersey,2014,35558.0
FREEHOLD2014,FREEHOLD,Freehold Township High School,2014,95.43,FREEHOLD,New Jersey,2014,11976.0
FREEHOLD2014,FREEHOLD,Freehold Township High School,2014,95.43,FREEHOLD,New Jersey,2014,11976.0
FREEHOLD2014,FREEHOLD,Freehold Township High School,2014,95.43,FREEHOLD,New Jersey,2014,11976.0
FREEHOLD2014,FREEHOLD,Freehold Township High School,2014,95.43,FREEHOLD,New Jersey,2014,11976.0
FREEHOLD2014,FREEHOLD,Freehold Township High School,2014,95.43,FREEHOLD,New Jersey,2014,35558.0
FREEHOLD2014,FREEHOLD,Howell High School,2014,97.09,FREEHOLD,New Jersey,2014,11976.0
FREEHOLD2014,FREEHOLD,Howell High School,2014,97.09,FREEHOLD,New Jersey,2014,11976.0
FREEHOLD2014,FREEHOLD,Howell High School,2014,97.09,FREEHOLD,New Jersey,2014,11976.0
FREEHOLD2014,FREEHOLD,Howell High School,2014,97.09,FREEHOLD,New Jersey,2014,11976.0
FREEHOLD2014,FREEHOLD,Howell High School,2014,97.09,FREEHOLD,New Jersey,2014,35558.0
FREEHOLD2014,FREEHOLD,Manalapan High School,2014,97.06,FREEHOLD,New Jersey,2014,11976.0
FREEHOLD2014,FREEHOLD,Manalapan High School,2014,97.06,FREEHOLD,New Jersey,2014,11976.0
FREEHOLD2014,FREEHOLD,Manalapan High School,2014,97.06,FREEHOLD,New Jersey,2014,11976.0
FREEHOLD2014,FREEHOLD,Manalapan High School,2014,97.06,FREEHOLD,New Jersey,2014,11976.0
FREEHOLD2014,FREEHOLD,Manalapan High School,2014,97.06,FREEHOLD,New Jersey,2014,35558.0
FREEHOLD2014,FREEHOLD,Marlboro High School,2014,97.8,FREEHOLD,New Jersey,2014,11976.0
FREEHOLD2014,FREEHOLD,Marlboro High School,2014,97.8,FREEHOLD,New Jersey,2014,11976.0
FREEHOLD2014,FREEHOLD,Marlboro High School,2014,97.8,FREEHOLD,New Jersey,2014,11976.0
FREEHOLD2014,FREEHOLD,Marlboro High School,2014,97.8,FREEHOLD,New Jersey,2014,11976.0
FREEHOLD2014,FREEHOLD,Marlboro High School,2014,97.8,FREEHOLD,New Jersey,2014,35558.0
FREEHOLD2015,FREEHOLD,Colts Neck High School,2015,93.42,FREEHOLD,New Jersey,2015,11935.0
FREEHOLD2015,FREEHOLD,Colts Neck High School,2015,93.42,FREEHOLD,New Jersey,2015,11935.0
FREEHOLD2015,FREEHOLD,Colts Neck High School,2015,93.42,FREEHOLD,New Jersey,2015,11935.0
FREEHOLD2015,FREEHOLD,Colts Neck High School,2015,93.42,FREEHOLD,New Jersey,2015,11935.0
FREEHOLD2015,FREEHOLD,Colts Neck High School,2015,93.42,FREEHOLD,New Jersey,2015,35473.0
FREEHOLD2015,FREEHOLD,Freehold Borough High School,2015,91.34,FREEHOLD,New Jersey,2015,11935.0
FREEHOLD2015,FREEHOLD,Freehold Borough High School,2015,91.34,FREEHOLD,New Jersey,2015,11935.0
FREEHOLD2015,FREEHOLD,Freehold Borough High School,2015,91.34,FREEHOLD,New Jersey,2015,11935.0
FREEHOLD2015,FREEHOLD,Freehold Borough High School,2015,91.34,FREEHOLD,New Jersey,2015,11935.0
FREEHOLD2015,FREEHOLD,Freehold Borough High School,2015,91.34,FREEHOLD,New Jersey,2015,35473.0
FREEHOLD2015,FREEHOLD,Freehold Township High School,2015,93.25,FREEHOLD,New Jersey,2015,11935.0
FREEHOLD2015,FREEHOLD,Freehold Township High School,2015,93.25,FREEHOLD,New Jersey,2015,11935.0
FREEHOLD2015,FREEHOLD,Freehold Township High School,2015,93.25,FREEHOLD,New Jersey,2015,11935.0
FREEHOLD2015,FREEHOLD,Freehold Township High School,2015,93.25,FREEHOLD,New Jersey,2015,11935.0
FREEHOLD2015,FREEHOLD,Freehold Township High School,2015,93.25,FREEHOLD,New Jersey,2015,35473.0
FREEHOLD2015,FREEHOLD,Howell High School,2015,96.88,FREEHOLD,New Jersey,2015,11935.0
FREEHOLD2015,FREEHOLD,Howell High School,2015,96.88,FREEHOLD,New Jersey,2015,11935.0
FREEHOLD2015,FREEHOLD,Howell High School,2015,96.88,FREEHOLD,New Jersey,2015,11935.0
FREEHOLD2015,FREEHOLD,Howell High School,2015,96.88,FREEHOLD,New Jersey,2015,11935.0
FREEHOLD2015,FREEHOLD,Howell High School,2015,96.88,FREEHOLD,New Jersey,2015,35473.0
FREEHOLD2015,FREEHOLD,Manalapan High School,2015,97.89,FREEHOLD,New Jersey,2015,11935.0
FREEHOLD2015,FREEHOLD,Manalapan High School,2015,97.89,FREEHOLD,New Jersey,2015,11935.0
FREEHOLD2015,FREEHOLD,Manalapan High School,2015,97.89,FREEHOLD,New Jersey,2015,11935.0
FREEHOLD2015,FREEHOLD,Manalapan High School,2015,97.89,FREEHOLD,New Jersey,2015,11935.0
FREEHOLD2015,FREEHOLD,Manalapan High School,2015,97.89,FREEHOLD,New Jersey,2015,35473.0
FREEHOLD2015,FREEHOLD,Marlboro High School,2015,97.51,FREEHOLD,New Jersey,2015,11935.0
FREEHOLD2015,FREEHOLD,Marlboro High School,2015,97.51,FREEHOLD,New Jersey,2015,11935.0
FREEHOLD2015,FREEHOLD,Marlboro High School,2015,97.51,FREEHOLD,New Jersey,2015,11935.0
FREEHOLD2015,FREEHOLD,Marlboro High School,2015,97.51,FREEHOLD,New Jersey,2015,11935.0
FREEHOLD2015,FREEHOLD,Marlboro High School,2015,97.51,FREEHOLD,New Jersey,2015,35473.0
FREEHOLD2016,FREEHOLD,Colts Neck High School,2016,93.0,FREEHOLD,New Jersey,2016,11914.0
FREEHOLD2016,FREEHOLD,Colts Neck High School,2016,93.0,FREEHOLD,New Jersey,2016,11914.0
FREEHOLD2016,FREEHOLD,Colts Neck High School,2016,93.0,FREEHOLD,New Jersey,2016,11914.0
FREEHOLD2016,FREEHOLD,Colts Neck High School,2016,93.0,FREEHOLD,New Jersey,2016,11914.0
FREEHOLD2016,FREEHOLD,Colts Neck High School,2016,93.0,FREEHOLD,New Jersey,2016,35389.0
FREEHOLD2016,FREEHOLD,Freehold Borough High School,2016,92.68,FREEHOLD,New Jersey,2016,11914.0
FREEHOLD2016,FREEHOLD,Freehold Borough High School,2016,92.68,FREEHOLD,New Jersey,2016,11914.0
FREEHOLD2016,FREEHOLD,Freehold Borough High School,2016,92.68,FREEHOLD,New Jersey,2016,11914.0
FREEHOLD2016,FREEHOLD,Freehold Borough High School,2016,92.68,FREEHOLD,New Jersey,2016,11914.0
FREEHOLD2016,FREEHOLD,Freehold Borough High School,2016,92.68,FREEHOLD,New Jersey,2016,35389.0
FREEHOLD2016,FREEHOLD,Freehold Township High School,2016,94.99,FREEHOLD,New Jersey,2016,11914.0
FREEHOLD2016,FREEHOLD,Freehold Township High School,2016,94.99,FREEHOLD,New Jersey,2016,11914.0
FREEHOLD2016,FREEHOLD,Freehold Township High School,2016,94.99,FREEHOLD,New Jersey,2016,11914.0
FREEHOLD2016,FREEHOLD,Freehold Township High School,2016,94.99,FREEHOLD,New Jersey,2016,11914.0
FREEHOLD2016,FREEHOLD,Freehold Township High School,2016,94.99,FREEHOLD,New Jersey,2016,35389.0
FREEHOLD2016,FREEHOLD,Howell High School,2016,98.46,FREEHOLD,New Jersey,2016,11914.0
FREEHOLD2016,FREEHOLD,Howell High School,2016,98.46,FREEHOLD,New Jersey,2016,11914.0
FREEHOLD2016,FREEHOLD,Howell High School,2016,98.46,FREEHOLD,New Jersey,2016,11914.0
FREEHOLD2016,FREEHOLD,Howell High School,2016,98.46,FREEHOLD,New Jersey,2016,11914.0
FREEHOLD2016,FREEHOLD,Howell High School,2016,98.46,FREEHOLD,New Jersey,2016,35389.0
FREEHOLD2016,FREEHOLD,Manalapan High School,2016,96.91,FREEHOLD,New Jersey,2016,11914.0
FREEHOLD2016,FREEHOLD,Manalapan High School,2016,96.91,FREEHOLD,New Jersey,2016,11914.0
FREEHOLD2016,FREEHOLD,Manalapan High School,2016,96.91,FREEHOLD,New Jersey,2016,11914.0
FREEHOLD2016,FREEHOLD,Manalapan High School,2016,96.91,FREEHOLD,New Jersey,2016,11914.0
FREEHOLD2016,FREEHOLD,Manalapan High School,2016,96.91,FREEHOLD,New Jersey,2016,35389.0
FREEHOLD2016,FREEHOLD,Marlboro High School,2016,96.67,FREEHOLD,New Jersey,2016,11914.0
FREEHOLD2016,FREEHOLD,Marlboro High School,2016,96.67,FREEHOLD,New Jersey,2016,11914.0
FREEHOLD2016,FREEHOLD,Marlboro High School,2016,96.67,FREEHOLD,New Jersey,2016,11914.0
FREEHOLD2016,FREEHOLD,Marlboro High School,2016,96.67,FREEHOLD,New Jersey,2016,11914.0
FREEHOLD2016,FREEHOLD,Marlboro High School,2016,96.67,FREEHOLD,New Jersey,2016,35389.0
FREEHOLD2017,FREEHOLD,Colts Neck High School,2017,93.16,FREEHOLD,New Jersey,2017,11894.0
FREEHOLD2017,FREEHOLD,Colts Neck High School,2017,93.16,FREEHOLD,New Jersey,2017,11894.0
FREEHOLD2017,FREEHOLD,Colts Neck High School,2017,93.16,FREEHOLD,New Jersey,2017,11894.0
FREEHOLD2017,FREEHOLD,Colts Neck High School,2017,93.16,FREEHOLD,New Jersey,2017,11894.0
FREEHOLD2017,FREEHOLD,Colts Neck High School,2017,93.16,FREEHOLD,New Jersey,2017,35053.0
FREEHOLD2017,FREEHOLD,Freehold Borough High School,2017,94.46,FREEHOLD,New Jersey,2017,11894.0
FREEHOLD2017,FREEHOLD,Freehold Borough High School,2017,94.46,FREEHOLD,New Jersey,2017,11894.0
FREEHOLD2017,FREEHOLD,Freehold Borough High School,2017,94.46,FREEHOLD,New Jersey,2017,11894.0
FREEHOLD2017,FREEHOLD,Freehold Borough High School,2017,94.46,FREEHOLD,New Jersey,2017,11894.0
FREEHOLD2017,FREEHOLD,Freehold Borough High School,2017,94.46,FREEHOLD,New Jersey,2017,35053.0
FREEHOLD2017,FREEHOLD,Freehold Township High School,2017,92.77,FREEHOLD,New Jersey,2017,11894.0
FREEHOLD2017,FREEHOLD,Freehold Township High School,2017,92.77,FREEHOLD,New Jersey,2017,11894.0
FREEHOLD2017,FREEHOLD,Freehold Township High School,2017,92.77,FREEHOLD,New Jersey,2017,11894.0
FREEHOLD2017,FREEHOLD,Freehold Township High School,2017,92.77,FREEHOLD,New Jersey,2017,11894.0
FREEHOLD2017,FREEHOLD,Freehold Township High School,2017,92.77,FREEHOLD,New Jersey,2017,35053.0
FREEHOLD2017,FREEHOLD,Howell High School,2017,97.9,FREEHOLD,New Jersey,2017,11894.0
FREEHOLD2017,FREEHOLD,Howell High School,2017,97.9,FREEHOLD,New Jersey,2017,11894.0
FREEHOLD2017,FREEHOLD,Howell High School,2017,97.9,FREEHOLD,New Jersey,2017,11894.0
FREEHOLD2017,FREEHOLD,Howell High School,2017,97.9,FREEHOLD,New Jersey,2017,11894.0
FREEHOLD2017,FREEHOLD,Howell High School,2017,97.9,FREEHOLD,New Jersey,2017,35053.0
FREEHOLD2017,FREEHOLD,Manalapan High School,2017,98.2,FREEHOLD,New Jersey,2017,11894.0
FREEHOLD2017,FREEHOLD,Manalapan High School,2017,98.2,FREEHOLD,New Jersey,2017,11894.0
FREEHOLD2017,FREEHOLD,Manalapan High School,2017,98.2,FREEHOLD,New Jersey,2017,11894.0
FREEHOLD2017,FREEHOLD,Manalapan High School,2017,98.2,FREEHOLD,New Jersey,2017,11894.0
FREEHOLD2017,FREEHOLD,Manalapan High School,2017,98.2,FREEHOLD,New Jersey,2017,35053.0
FREEHOLD2017,FREEHOLD,Marlboro High School,2017,97.8,FREEHOLD,New Jersey,2017,11894.0
FREEHOLD2017,FREEHOLD,Marlboro High School,2017,97.8,FREEHOLD,New Jersey,2017,11894.0
FREEHOLD2017,FREEHOLD,Marlboro High School,2017,97.8,FREEHOLD,New Jersey,2017,11894.0
FREEHOLD2017,FREEHOLD,Marlboro High School,2017,97.8,FREEHOLD,New Jersey,2017,11894.0
FREEHOLD2017,FREEHOLD,Marlboro High School,2017,97.8,FREEHOLD,New Jersey,2017,35053.0
Foundation2015,Foundation,Foundation Academy Charter School,2015,85.45,,,,
Foundation2016,Foundation,Foundation Academy Charter School,2016,94.23,,,,
Foundation2017,Foundation,Foundation Academy Charter School,2017,91.49,,,,
GARFIELD2014,GARFIELD,GARFIELD HIGH SCHOOL,2014,87.32,GARFIELD,New Jersey,2014,31564.0
GARFIELD2014,GARFIELD,GARFIELD HIGH SCHOOL,2014,87.32,GARFIELD,New Jersey,2014,31564.0
GARFIELD2014,GARFIELD,GARFIELD HIGH SCHOOL,2014,87.32,GARFIELD,New Jersey,2014,31564.0
GARFIELD2014,GARFIELD,GARFIELD HIGH SCHOOL,2014,87.32,GARFIELD,New Jersey,2014,31564.0
GARFIELD2015,GARFIELD,GARFIELD HIGH SCHOOL,2015,85.71,GARFIELD,New Jersey,2015,31794.0
GARFIELD2015,GARFIELD,GARFIELD HIGH SCHOOL,2015,85.71,GARFIELD,New Jersey,2015,31794.0
GARFIELD2015,GARFIELD,GARFIELD HIGH SCHOOL,2015,85.71,GARFIELD,New Jersey,2015,31794.0
GARFIELD2015,GARFIELD,GARFIELD HIGH SCHOOL,2015,85.71,GARFIELD,New Jersey,2015,31794.0
GARFIELD2016,GARFIELD,GARFIELD HIGH SCHOOL,2016,90.29,GARFIELD,New Jersey,2016,31985.0
GARFIELD2016,GARFIELD,GARFIELD HIGH SCHOOL,2016,90.29,GARFIELD,New Jersey,2016,31985.0
GARFIELD2016,GARFIELD,GARFIELD HIGH SCHOOL,2016,90.29,GARFIELD,New Jersey,2016,31985.0
GARFIELD2016,GARFIELD,GARFIELD HIGH SCHOOL,2016,90.29,GARFIELD,New Jersey,2016,31985.0
GARFIELD2017,GARFIELD,GARFIELD HIGH SCHOOL,2017,81.45,GARFIELD,New Jersey,2017,32393.0
GARFIELD2017,GARFIELD,GARFIELD HIGH SCHOOL,2017,81.45,GARFIELD,New Jersey,2017,32393.0
GARFIELD2017,GARFIELD,GARFIELD HIGH SCHOOL,2017,81.45,GARFIELD,New Jersey,2017,32393.0
GARFIELD2017,GARFIELD,GARFIELD HIGH SCHOOL,2017,81.45,GARFIELD,New Jersey,2017,32393.0
GATEWAY2014,GATEWAY,Gateway Regional High School,2014,85.71,,,,
GATEWAY2015,GATEWAY,Gateway Regional High School,2015,82.95,,,,
GATEWAY2016,GATEWAY,Gateway Regional High School,2016,92.57,,,,
GATEWAY2017,GATEWAY,Gateway Regional High School,2017,94.32,,,,
GLASSBORO2014,GLASSBORO,Glassboro High School,2014,92.0,GLASSBORO,New Jersey,2014,19051.0
GLASSBORO2014,GLASSBORO,Glassboro High School,2014,92.0,GLASSBORO,New Jersey,2014,19051.0
GLASSBORO2014,GLASSBORO,Glassboro High School,2014,92.0,GLASSBORO,New Jersey,2014,19051.0
GLASSBORO2014,GLASSBORO,Glassboro High School,2014,92.0,GLASSBORO,New Jersey,2014,19051.0
GLASSBORO2015,GLASSBORO,Glassboro High School,2015,89.27,GLASSBORO,New Jersey,2015,19199.0
GLASSBORO2015,GLASSBORO,Glassboro High School,2015,89.27,GLASSBORO,New Jersey,2015,19199.0
GLASSBORO2015,GLASSBORO,Glassboro High School,2015,89.27,GLASSBORO,New Jersey,2015,19199.0
GLASSBORO2015,GLASSBORO,Glassboro High School,2015,89.27,GLASSBORO,New Jersey,2015,19199.0
GLASSBORO2016,GLASSBORO,Glassboro High School,2016,88.54,GLASSBORO,New Jersey,2016,19797.0
GLASSBORO2016,GLASSBORO,Glassboro High School,2016,88.54,GLASSBORO,New Jersey,2016,19797.0
GLASSBORO2016,GLASSBORO,Glassboro High School,2016,88.54,GLASSBORO,New Jersey,2016,19797.0
GLASSBORO2016,GLASSBORO,Glassboro High School,2016,88.54,GLASSBORO,New Jersey,2016,19797.0
GLASSBORO2017,GLASSBORO,Glassboro High School,2017,94.29,GLASSBORO,New Jersey,2017,20011.0
GLASSBORO2017,GLASSBORO,Glassboro High School,2017,94.29,GLASSBORO,New Jersey,2017,20011.0
GLASSBORO2017,GLASSBORO,Glassboro High School,2017,94.29,GLASSBORO,New Jersey,2017,20011.0
GLASSBORO2017,GLASSBORO,Glassboro High School,2017,94.29,GLASSBORO,New Jersey,2017,20011.0
GLEN2014,GLEN,GLEN ROCK HIGH SCHOOL,2014,98.28,GLEN,New Jersey,2014,1940.0
GLEN2014,GLEN,GLEN ROCK HIGH SCHOOL,2014,98.28,GLEN,New Jersey,2014,7652.0
GLEN2014,GLEN,GLEN ROCK HIGH SCHOOL,2014,98.28,GLEN,New Jersey,2014,11941.0
GLEN2014,GLEN,GLEN ROCK HIGH SCHOOL,2014,98.28,GLEN,New Jersey,2014,11941.0
GLEN2014,GLEN,GLEN ROCK HIGH SCHOOL,2014,98.28,GLEN,New Jersey,2014,11941.0
GLEN2014,GLEN,GLEN ROCK HIGH SCHOOL,2014,98.28,GLEN,New Jersey,2014,11941.0
GLEN2014,GLEN,GLEN ROCK HIGH SCHOOL,2014,98.28,GLEN,New Jersey,2014,7652.0
GLEN2014,GLEN,GLEN ROCK HIGH SCHOOL,2014,98.28,GLEN,New Jersey,2014,7652.0
GLEN2014,GLEN,GLEN ROCK HIGH SCHOOL,2014,98.28,GLEN,New Jersey,2014,7652.0
GLEN2014,GLEN,GLEN ROCK HIGH SCHOOL,2014,98.28,GLEN,New Jersey,2014,1940.0
GLEN2014,GLEN,GLEN ROCK HIGH SCHOOL,2014,98.28,GLEN,New Jersey,2014,1940.0
GLEN2014,GLEN,GLEN ROCK HIGH SCHOOL,2014,98.28,GLEN,New Jersey,2014,1940.0
GLEN2014,GLEN,Glen Ridge High School,2014,97.32,GLEN,New Jersey,2014,1940.0
GLEN2014,GLEN,Glen Ridge High School,2014,97.32,GLEN,New Jersey,2014,7652.0
GLEN2014,GLEN,Glen Ridge High School,2014,97.32,GLEN,New Jersey,2014,11941.0
GLEN2014,GLEN,Glen Ridge High School,2014,97.32,GLEN,New Jersey,2014,11941.0
GLEN2014,GLEN,Glen Ridge High School,2014,97.32,GLEN,New Jersey,2014,11941.0
GLEN2014,GLEN,Glen Ridge High School,2014,97.32,GLEN,New Jersey,2014,11941.0
GLEN2014,GLEN,Glen Ridge High School,2014,97.32,GLEN,New Jersey,2014,7652.0
GLEN2014,GLEN,Glen Ridge High School,2014,97.32,GLEN,New Jersey,2014,7652.0
GLEN2014,GLEN,Glen Ridge High School,2014,97.32,GLEN,New Jersey,2014,7652.0
GLEN2014,GLEN,Glen Ridge High School,2014,97.32,GLEN,New Jersey,2014,1940.0
GLEN2014,GLEN,Glen Ridge High School,2014,97.32,GLEN,New Jersey,2014,1940.0
GLEN2014,GLEN,Glen Ridge High School,2014,97.32,GLEN,New Jersey,2014,1940.0
GLEN2015,GLEN,GLEN ROCK HIGH SCHOOL,2015,97.95,GLEN,New Jersey,2015,1935.0
GLEN2015,GLEN,GLEN ROCK HIGH SCHOOL,2015,97.95,GLEN,New Jersey,2015,7673.0
GLEN2015,GLEN,GLEN ROCK HIGH SCHOOL,2015,97.95,GLEN,New Jersey,2015,11987.0
GLEN2015,GLEN,GLEN ROCK HIGH SCHOOL,2015,97.95,GLEN,New Jersey,2015,11987.0
GLEN2015,GLEN,GLEN ROCK HIGH SCHOOL,2015,97.95,GLEN,New Jersey,2015,11987.0
GLEN2015,GLEN,GLEN ROCK HIGH SCHOOL,2015,97.95,GLEN,New Jersey,2015,11987.0
GLEN2015,GLEN,GLEN ROCK HIGH SCHOOL,2015,97.95,GLEN,New Jersey,2015,7673.0
GLEN2015,GLEN,GLEN ROCK HIGH SCHOOL,2015,97.95,GLEN,New Jersey,2015,7673.0
GLEN2015,GLEN,GLEN ROCK HIGH SCHOOL,2015,97.95,GLEN,New Jersey,2015,7673.0
GLEN2015,GLEN,GLEN ROCK HIGH SCHOOL,2015,97.95,GLEN,New Jersey,2015,1935.0
GLEN2015,GLEN,GLEN ROCK HIGH SCHOOL,2015,97.95,GLEN,New Jersey,2015,1935.0
GLEN2015,GLEN,GLEN ROCK HIGH SCHOOL,2015,97.95,GLEN,New Jersey,2015,1935.0
GLEN2015,GLEN,Glen Ridge High School,2015,97.76,GLEN,New Jersey,2015,1935.0
GLEN2015,GLEN,Glen Ridge High School,2015,97.76,GLEN,New Jersey,2015,7673.0
GLEN2015,GLEN,Glen Ridge High School,2015,97.76,GLEN,New Jersey,2015,11987.0
GLEN2015,GLEN,Glen Ridge High School,2015,97.76,GLEN,New Jersey,2015,11987.0
GLEN2015,GLEN,Glen Ridge High School,2015,97.76,GLEN,New Jersey,2015,11987.0
GLEN2015,GLEN,Glen Ridge High School,2015,97.76,GLEN,New Jersey,2015,11987.0
GLEN2015,GLEN,Glen Ridge High School,2015,97.76,GLEN,New Jersey,2015,7673.0
GLEN2015,GLEN,Glen Ridge High School,2015,97.76,GLEN,New Jersey,2015,7673.0
GLEN2015,GLEN,Glen Ridge High School,2015,97.76,GLEN,New Jersey,2015,7673.0
GLEN2015,GLEN,Glen Ridge High School,2015,97.76,GLEN,New Jersey,2015,1935.0
GLEN2015,GLEN,Glen Ridge High School,2015,97.76,GLEN,New Jersey,2015,1935.0
GLEN2015,GLEN,Glen Ridge High School,2015,97.76,GLEN,New Jersey,2015,1935.0
GLEN2016,GLEN,GLEN ROCK HIGH SCHOOL,2016,99.49,GLEN,New Jersey,2016,1925.0
GLEN2016,GLEN,GLEN ROCK HIGH SCHOOL,2016,99.49,GLEN,New Jersey,2016,7704.0
GLEN2016,GLEN,GLEN ROCK HIGH SCHOOL,2016,99.49,GLEN,New Jersey,2016,11987.0
GLEN2016,GLEN,GLEN ROCK HIGH SCHOOL,2016,99.49,GLEN,New Jersey,2016,11987.0
GLEN2016,GLEN,GLEN ROCK HIGH SCHOOL,2016,99.49,GLEN,New Jersey,2016,11987.0
GLEN2016,GLEN,GLEN ROCK HIGH SCHOOL,2016,99.49,GLEN,New Jersey,2016,11987.0
GLEN2016,GLEN,GLEN ROCK HIGH SCHOOL,2016,99.49,GLEN,New Jersey,2016,7704.0
GLEN2016,GLEN,GLEN ROCK HIGH SCHOOL,2016,99.49,GLEN,New Jersey,2016,7704.0
GLEN2016,GLEN,GLEN ROCK HIGH SCHOOL,2016,99.49,GLEN,New Jersey,2016,7704.0
GLEN2016,GLEN,GLEN ROCK HIGH SCHOOL,2016,99.49,GLEN,New Jersey,2016,1925.0
GLEN2016,GLEN,GLEN ROCK HIGH SCHOOL,2016,99.49,GLEN,New Jersey,2016,1925.0
GLEN2016,GLEN,GLEN ROCK HIGH SCHOOL,2016,99.49,GLEN,New Jersey,2016,1925.0
GLEN2016,GLEN,Glen Ridge High School,2016,96.92,GLEN,New Jersey,2016,1925.0
GLEN2016,GLEN,Glen Ridge High School,2016,96.92,GLEN,New Jersey,2016,7704.0
GLEN2016,GLEN,Glen Ridge High School,2016,96.92,GLEN,New Jersey,2016,11987.0
GLEN2016,GLEN,Glen Ridge High School,2016,96.92,GLEN,New Jersey,2016,11987.0
GLEN2016,GLEN,Glen Ridge High School,2016,96.92,GLEN,New Jersey,2016,11987.0
GLEN2016,GLEN,Glen Ridge High School,2016,96.92,GLEN,New Jersey,2016,11987.0
GLEN2016,GLEN,Glen Ridge High School,2016,96.92,GLEN,New Jersey,2016,7704.0
GLEN2016,GLEN,Glen Ridge High School,2016,96.92,GLEN,New Jersey,2016,7704.0
GLEN2016,GLEN,Glen Ridge High School,2016,96.92,GLEN,New Jersey,2016,7704.0
GLEN2016,GLEN,Glen Ridge High School,2016,96.92,GLEN,New Jersey,2016,1925.0
GLEN2016,GLEN,Glen Ridge High School,2016,96.92,GLEN,New Jersey,2016,1925.0
GLEN2016,GLEN,Glen Ridge High School,2016,96.92,GLEN,New Jersey,2016,1925.0
GLEN2017,GLEN,GLEN ROCK HIGH SCHOOL,2017,99.39,GLEN,New Jersey,2017,1924.0
GLEN2017,GLEN,GLEN ROCK HIGH SCHOOL,2017,99.39,GLEN,New Jersey,2017,7704.0
GLEN2017,GLEN,GLEN ROCK HIGH SCHOOL,2017,99.39,GLEN,New Jersey,2017,12045.0
GLEN2017,GLEN,GLEN ROCK HIGH SCHOOL,2017,99.39,GLEN,New Jersey,2017,12045.0
GLEN2017,GLEN,GLEN ROCK HIGH SCHOOL,2017,99.39,GLEN,New Jersey,2017,12045.0
GLEN2017,GLEN,GLEN ROCK HIGH SCHOOL,2017,99.39,GLEN,New Jersey,2017,12045.0
GLEN2017,GLEN,GLEN ROCK HIGH SCHOOL,2017,99.39,GLEN,New Jersey,2017,7704.0
GLEN2017,GLEN,GLEN ROCK HIGH SCHOOL,2017,99.39,GLEN,New Jersey,2017,7704.0
GLEN2017,GLEN,GLEN ROCK HIGH SCHOOL,2017,99.39,GLEN,New Jersey,2017,7704.0
GLEN2017,GLEN,GLEN ROCK HIGH SCHOOL,2017,99.39,GLEN,New Jersey,2017,1924.0
GLEN2017,GLEN,GLEN ROCK HIGH SCHOOL,2017,99.39,GLEN,New Jersey,2017,1924.0
GLEN2017,GLEN,GLEN ROCK HIGH SCHOOL,2017,99.39,GLEN,New Jersey,2017,1924.0
GLEN2017,GLEN,Glen Ridge High School,2017,97.9,GLEN,New Jersey,2017,1924.0
GLEN2017,GLEN,Glen Ridge High School,2017,97.9,GLEN,New Jersey,2017,7704.0
GLEN2017,GLEN,Glen Ridge High School,2017,97.9,GLEN,New Jersey,2017,12045.0
GLEN2017,GLEN,Glen Ridge High School,2017,97.9,GLEN,New Jersey,2017,12045.0
GLEN2017,GLEN,Glen Ridge High School,2017,97.9,GLEN,New Jersey,2017,12045.0
GLEN2017,GLEN,Glen Ridge High School,2017,97.9,GLEN,New Jersey,2017,12045.0
GLEN2017,GLEN,Glen Ridge High School,2017,97.9,GLEN,New Jersey,2017,7704.0
GLEN2017,GLEN,Glen Ridge High School,2017,97.9,GLEN,New Jersey,2017,7704.0
GLEN2017,GLEN,Glen Ridge High School,2017,97.9,GLEN,New Jersey,2017,7704.0
GLEN2017,GLEN,Glen Ridge High School,2017,97.9,GLEN,New Jersey,2017,1924.0
GLEN2017,GLEN,Glen Ridge High School,2017,97.9,GLEN,New Jersey,2017,1924.0
GLEN2017,GLEN,Glen Ridge High School,2017,97.9,GLEN,New Jersey,2017,1924.0
GLOUCESTER2014,GLOUCESTER,Gloucester City Jr. Sr. High School,2014,86.21,GLOUCESTER,New Jersey,2014,11332.0
GLOUCESTER2014,GLOUCESTER,Gloucester City Jr. Sr. High School,2014,86.21,GLOUCESTER,New Jersey,2014,11332.0
GLOUCESTER2014,GLOUCESTER,Gloucester City Jr. Sr. High School,2014,86.21,GLOUCESTER,New Jersey,2014,63940.0
